alpha_beta,track,split,metric,value
"a=1,b=8",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,Accuracy,0.9280366528390369
"a=1,b=8",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,MAE,0.115612570212508
"a=1,b=8",GSM5652317_Blood-B-Z000000UB,TEST,Pearson,0.7917445127973949
"a=1,b=8",GSM5652317_Blood-B-Z000000UB,TEST,Spearman,0.6470171731253328
"a=1,b=8",GSM5652317_Blood-B-Z000000UB,TEST,AUC,0.9047822190277898
"a=1,b=8",GSM5652317_Blood-B-Z000000UB,TEST,Accuracy,0.9168925111667745
"a=1,b=8",GSM5652317_Blood-B-Z000000UB,TEST,MAE,0.1224069941613797
"a=1,b=8",GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,Pearson,0.7921264696410073
"a=1,b=8",GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,Spearman,0.6620494720272686
"a=1,b=8",GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,AUC,0.9103954073839032
"a=1,b=8",GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,Accuracy,0.8921431243479147
"a=1,b=8",GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,MAE,0.1301212859297134
"a=1,b=8",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,Pearson,0.7850891230969689
"a=1,b=8",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,Spearman,0.7061693930161844
"a=1,b=8",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,AUC,0.9038419917613929
"a=1,b=8",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,Accuracy,0.8614774019855834
"a=1,b=8",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,MAE,0.1461212668060415
"a=1,b=8",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,Pearson,0.799876164980189
"a=1,b=8",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,Spearman,0.6590327688033187
"a=1,b=8",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,AUC,0.9131908370631526
"a=1,b=8",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,Accuracy,0.9000148229423701
"a=1,b=8",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,MAE,0.1302996256343217
"a=1,b=8",GSM5652338_Prostate-Epithelial-Z000000RV,TEST,Pearson,0.805916741391431
"a=1,b=8",GSM5652338_Prostate-Epithelial-Z000000RV,TEST,Spearman,0.661415208950775
"a=1,b=8",GSM5652338_Prostate-Epithelial-Z000000RV,TEST,AUC,0.9164731031420923
"a=1,b=8",GSM5652338_Prostate-Epithelial-Z000000RV,TEST,Accuracy,0.9030535807199709
"a=1,b=8",GSM5652338_Prostate-Epithelial-Z000000RV,TEST,MAE,0.1250655460421741
"a=1,b=8",GSM5652342_Bladder-Epithelial-Z000000QM,TEST,Pearson,0.7815576263870782
"a=1,b=8",GSM5652342_Bladder-Epithelial-Z000000QM,TEST,Spearman,0.6875906887214073
"a=1,b=8",GSM5652342_Bladder-Epithelial-Z000000QM,TEST,AUC,0.906375604667386
"a=1,b=8",GSM5652342_Bladder-Epithelial-Z000000QM,TEST,Accuracy,0.8765593009923949
"a=1,b=8",GSM5652342_Bladder-Epithelial-Z000000QM,TEST,MAE,0.142847378914796
"a=1,b=8",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,Pearson,0.8028544719207887
"a=1,b=8",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,Spearman,0.6304894855103994
"a=1,b=8",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,AUC,0.9161697727849484
"a=1,b=8",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,Accuracy,0.9114518443674686
"a=1,b=8",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,MAE,0.1243205423639745
"a=1,b=8",GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,Pearson,0.7836863032784287
"a=1,b=8",GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,Spearman,0.5896930522179124
"a=1,b=8",GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,AUC,0.9133624413529938
"a=1,b=8",GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,Accuracy,0.9078872806573534
"a=1,b=8",GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,MAE,0.1336087219502121
"a=1,b=8",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,Pearson,0.8112436247722796
"a=1,b=8",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,Spearman,0.6802168781301519
"a=1,b=8",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,AUC,0.9163455839285554
"a=1,b=8",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,Accuracy,0.9058992552229916
"a=1,b=8",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,MAE,0.1212751750461974
"a=1,b=8",GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,Pearson,0.7927311819898889
"a=1,b=8",GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,Spearman,0.6224691410225048
"a=1,b=8",GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,AUC,0.9123177853674658
"a=1,b=8",GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,Accuracy,0.9038975906602347
"a=1,b=8",GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,MAE,0.1329365213535534
"a=1,b=8",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,Pearson,0.7909143532057283
"a=1,b=8",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,Spearman,0.6969078819619712
"a=1,b=8",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,AUC,0.9083034391895722
"a=1,b=8",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,Accuracy,0.8836647277253598
"a=1,b=8",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,MAE,0.1351269201927383
"a=1,b=8",GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,Pearson,0.7769552548318148
"a=1,b=8",GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,Spearman,0.6430445437778168
"a=1,b=8",GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,AUC,0.9090873005461985
"a=1,b=8",GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,Accuracy,0.8867480904235071
"a=1,b=8",GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,MAE,0.1422845542027418
"a=1,b=8",GSM5652378_Small-int-Epithelial-Z0000042V,TEST,Pearson,0.7701225669939048
"a=1,b=8",GSM5652378_Small-int-Epithelial-Z0000042V,TEST,Spearman,0.6666307150374267
"a=1,b=8",GSM5652378_Small-int-Epithelial-Z0000042V,TEST,AUC,0.907300763281315
"a=1,b=8",GSM5652378_Small-int-Epithelial-Z0000042V,TEST,Accuracy,0.8797598173751464
"a=1,b=8",GSM5652378_Small-int-Epithelial-Z0000042V,TEST,MAE,0.1435027191721429
"a=1,b=8",Adipocytes,CST,Pearson,0.3480957832908713
"a=1,b=8",Adipocytes,CST,Spearman,0.3413861437366758
"a=1,b=8",Adipocytes,CST,AUC,0.7462389380530974
"a=1,b=8",Adipocytes,CST,Accuracy,0.28515625
"a=1,b=8",Adipocytes,CST,MAE,0.3419833673106041
"a=1,b=8",Aorta-Endothel,CST,Pearson,0.5030365749370305
"a=1,b=8",Aorta-Endothel,CST,Spearman,0.5188663914935049
"a=1,b=8",Aorta-Endothel,CST,AUC,0.7734206822321577
"a=1,b=8",Aorta-Endothel,CST,Accuracy,0.6827309236947792
"a=1,b=8",Aorta-Endothel,CST,MAE,0.243273596784257
"a=1,b=8",Aorta-Smooth-Muscle,CST,Pearson,0.4987581742590126
"a=1,b=8",Aorta-Smooth-Muscle,CST,Spearman,0.5023956645838485
"a=1,b=8",Aorta-Smooth-Muscle,CST,AUC,0.7632264024185421
"a=1,b=8",Aorta-Smooth-Muscle,CST,Accuracy,0.701067615658363
"a=1,b=8",Aorta-Smooth-Muscle,CST,MAE,0.151353735284502
"a=1,b=8",Bladder-Epithelial,CST,Pearson,0.3035070681042716
"a=1,b=8",Bladder-Epithelial,CST,Spearman,0.3210299669505802
"a=1,b=8",Bladder-Epithelial,CST,AUC,0.6557605177993527
"a=1,b=8",Bladder-Epithelial,CST,Accuracy,0.3637724550898204
"a=1,b=8",Bladder-Epithelial,CST,MAE,0.4313937134003479
"a=1,b=8",Blood-B,CST,Pearson,0.2137099550780615
"a=1,b=8",Blood-B,CST,Spearman,0.2894463050835317
"a=1,b=8",Blood-B,CST,AUC,0.5954201101928375
"a=1,b=8",Blood-B,CST,Accuracy,0.118798955613577
"a=1,b=8",Blood-B,CST,MAE,0.6294477703609059
"a=1,b=8",Blood-Granulocytes,CST,Pearson,0.4268112309540829
"a=1,b=8",Blood-Granulocytes,CST,Spearman,0.4311807246555857
"a=1,b=8",Blood-Granulocytes,CST,AUC,0.8080417434008594
"a=1,b=8",Blood-Granulocytes,CST,Accuracy,0.3316953316953317
"a=1,b=8",Blood-Granulocytes,CST,MAE,0.483357872376882
"a=1,b=8",Blood-Monocytes,CST,Pearson,0.2965950440525813
"a=1,b=8",Blood-Monocytes,CST,Spearman,0.303386826535762
"a=1,b=8",Blood-Monocytes,CST,AUC,0.6429365079365079
"a=1,b=8",Blood-Monocytes,CST,Accuracy,0.4259927797833935
"a=1,b=8",Blood-Monocytes,CST,MAE,0.4137518173453502
"a=1,b=8",Blood-NK,CST,Pearson,0.2981553014739752
"a=1,b=8",Blood-NK,CST,Spearman,0.3992290994529249
"a=1,b=8",Blood-NK,CST,AUC,0.7340036014405762
"a=1,b=8",Blood-NK,CST,Accuracy,0.2104591836734694
"a=1,b=8",Blood-NK,CST,MAE,0.5617443108646085
"a=1,b=8",Blood-T-CD3,CST,Pearson,0.2199133612966419
"a=1,b=8",Blood-T-CD3,CST,Spearman,0.1702532307494596
"a=1,b=8",Blood-T-CD3,CST,AUC,0.6998376623376623
"a=1,b=8",Blood-T-CD3,CST,Accuracy,0.1246537396121884
"a=1,b=8",Blood-T-CD3,CST,MAE,0.6125375026904067
"a=1,b=8",Bone-Osteoblasts,CST,Pearson,0.3784991404262293
"a=1,b=8",Bone-Osteoblasts,CST,Spearman,0.4226127665334248
"a=1,b=8",Bone-Osteoblasts,CST,AUC,0.7680421038471886
"a=1,b=8",Bone-Osteoblasts,CST,Accuracy,0.4586666666666667
"a=1,b=8",Bone-Osteoblasts,CST,MAE,0.4019895914246638
"a=1,b=8",Bone_marrow-Erythrocyte_progenitors,CST,Pearson,0.3990842550538871
"a=1,b=8",Bone_marrow-Erythrocyte_progenitors,CST,Spearman,0.4255365848512487
"a=1,b=8",Bone_marrow-Erythrocyte_progenitors,CST,AUC,0.7834349993440902
"a=1,b=8",Bone_marrow-Erythrocyte_progenitors,CST,Accuracy,0.3790123456790123
"a=1,b=8",Bone_marrow-Erythrocyte_progenitors,CST,MAE,0.4277812846188928
"a=1,b=8",Breast-Basal-Epithelial,CST,Pearson,0.3504313679741691
"a=1,b=8",Breast-Basal-Epithelial,CST,Spearman,0.3964472722253769
"a=1,b=8",Breast-Basal-Epithelial,CST,AUC,0.791004306580932
"a=1,b=8",Breast-Basal-Epithelial,CST,Accuracy,0.4264524103831891
"a=1,b=8",Breast-Basal-Epithelial,CST,MAE,0.4076943916622066
"a=1,b=8",Breast-Luminal-Epithelial,CST,Pearson,0.4214616167173195
"a=1,b=8",Breast-Luminal-Epithelial,CST,Spearman,0.4110564640839041
"a=1,b=8",Breast-Luminal-Epithelial,CST,AUC,0.7447205977907733
"a=1,b=8",Breast-Luminal-Epithelial,CST,Accuracy,0.4224683544303797
"a=1,b=8",Breast-Luminal-Epithelial,CST,MAE,0.3767250706618534
"a=1,b=8",Colon-Fibroblasts,CST,Pearson,0.3258367022108037
"a=1,b=8",Colon-Fibroblasts,CST,Spearman,0.3142968226773243
"a=1,b=8",Colon-Fibroblasts,CST,AUC,0.6406723484848484
"a=1,b=8",Colon-Fibroblasts,CST,Accuracy,0.376865671641791
"a=1,b=8",Colon-Fibroblasts,CST,MAE,0.2250685935367399
"a=1,b=8",Colon-Right-Epithelial,CST,Pearson,0.3540356128672322
"a=1,b=8",Colon-Right-Epithelial,CST,Spearman,0.3422518632017509
"a=1,b=8",Colon-Right-Epithelial,CST,AUC,0.7944784083131106
"a=1,b=8",Colon-Right-Epithelial,CST,Accuracy,0.7318768619662364
"a=1,b=8",Colon-Right-Epithelial,CST,MAE,0.264005605398669
"a=1,b=8",Cortex-Neuron,CST,Pearson,0.5186153713292085
"a=1,b=8",Cortex-Neuron,CST,Spearman,0.5447214763339959
"a=1,b=8",Cortex-Neuron,CST,AUC,0.7875725127145582
"a=1,b=8",Cortex-Neuron,CST,Accuracy,0.5256081946222791
"a=1,b=8",Cortex-Neuron,CST,MAE,0.2595050739894756
"a=1,b=8",Dermal-Fibroblasts,CST,Pearson,0.3935291200279498
"a=1,b=8",Dermal-Fibroblasts,CST,Spearman,0.4100797931737247
"a=1,b=8",Dermal-Fibroblasts,CST,AUC,0.7974859000095593
"a=1,b=8",Dermal-Fibroblasts,CST,Accuracy,0.2642857142857143
"a=1,b=8",Dermal-Fibroblasts,CST,MAE,0.4119894999584982
"a=1,b=8",Epidermal-Keratinocytes,CST,Pearson,0.2423407849913231
"a=1,b=8",Epidermal-Keratinocytes,CST,Spearman,0.229783107536843
"a=1,b=8",Epidermal-Keratinocytes,CST,AUC,0.7277853260869566
"a=1,b=8",Epidermal-Keratinocytes,CST,Accuracy,0.4307479224376731
"a=1,b=8",Epidermal-Keratinocytes,CST,MAE,0.3736963592046598
"a=1,b=8",Fallopian-Epithelial,CST,Pearson,0.2956910199829468
"a=1,b=8",Fallopian-Epithelial,CST,Spearman,0.3161315213504739
"a=1,b=8",Fallopian-Epithelial,CST,AUC,0.7403246231776625
"a=1,b=8",Fallopian-Epithelial,CST,Accuracy,0.3512
"a=1,b=8",Fallopian-Epithelial,CST,MAE,0.4703631965994835
"a=1,b=8",Gallbladder-Epithelial,CST,Pearson,0.04686405828616085
"a=1,b=8",Gallbladder-Epithelial,CST,Spearman,0.0909141372265684
"a=1,b=8",Gallbladder-Epithelial,CST,AUC,0.5638234096461858
"a=1,b=8",Gallbladder-Epithelial,CST,Accuracy,0.3563734290843806
"a=1,b=8",Gallbladder-Epithelial,CST,MAE,0.5073925255993431
"a=1,b=8",Gastric-fundus-Epithelial,CST,Pearson,0.3853773951209585
"a=1,b=8",Gastric-fundus-Epithelial,CST,Spearman,0.3872661818101416
"a=1,b=8",Gastric-fundus-Epithelial,CST,AUC,0.7734664675874082
"a=1,b=8",Gastric-fundus-Epithelial,CST,Accuracy,0.5232815964523282
"a=1,b=8",Gastric-fundus-Epithelial,CST,MAE,0.3409002362399418
"a=1,b=8",Heart-Cardiomyocyte,CST,Pearson,0.1925548907216927
"a=1,b=8",Heart-Cardiomyocyte,CST,Spearman,0.1570381800716584
"a=1,b=8",Heart-Cardiomyocyte,CST,AUC,0.650211580015715
"a=1,b=8",Heart-Cardiomyocyte,CST,Accuracy,0.3935185185185185
"a=1,b=8",Heart-Cardiomyocyte,CST,MAE,0.4093910957878781
"a=1,b=8",Heart-Fibroblasts,CST,Pearson,0.3178480196371306
"a=1,b=8",Heart-Fibroblasts,CST,Spearman,0.3095077108648168
"a=1,b=8",Heart-Fibroblasts,CST,AUC,0.7181243235930735
"a=1,b=8",Heart-Fibroblasts,CST,Accuracy,0.5904887714663144
"a=1,b=8",Heart-Fibroblasts,CST,MAE,0.2751337726732108
"a=1,b=8",Kidney-Tubular-Endothel,CST,Pearson,0.498325466410593
"a=1,b=8",Kidney-Tubular-Endothel,CST,Spearman,0.4125726417283736
"a=1,b=8",Kidney-Tubular-Endothel,CST,AUC,0.9722991689750693
"a=1,b=8",Kidney-Tubular-Endothel,CST,Accuracy,0.989010989010989
"a=1,b=8",Kidney-Tubular-Endothel,CST,MAE,0.0726384498833955
"a=1,b=8",Liver-Hepatocytes,CST,Pearson,0.2856298836646434
"a=1,b=8",Liver-Hepatocytes,CST,Spearman,0.3420484781191785
"a=1,b=8",Liver-Hepatocytes,CST,AUC,0.6745538664904164
"a=1,b=8",Liver-Hepatocytes,CST,Accuracy,0.3346774193548387
"a=1,b=8",Liver-Hepatocytes,CST,MAE,0.4899050143524824
"a=1,b=8",Lung-Alveolar-Epithelial,CST,Pearson,0.4828001102013357
"a=1,b=8",Lung-Alveolar-Epithelial,CST,Spearman,0.5407547840212024
"a=1,b=8",Lung-Alveolar-Epithelial,CST,AUC,0.8266383032766066
"a=1,b=8",Lung-Alveolar-Epithelial,CST,Accuracy,0.4106606606606606
"a=1,b=8",Lung-Alveolar-Epithelial,CST,MAE,0.3848580120050267
"a=1,b=8",Lung-Bronchus-Epithelial,CST,Pearson,0.2285570953376818
"a=1,b=8",Lung-Bronchus-Epithelial,CST,Spearman,0.2104433917081154
"a=1,b=8",Lung-Bronchus-Epithelial,CST,AUC,0.6590723929236499
"a=1,b=8",Lung-Bronchus-Epithelial,CST,Accuracy,0.2920133111480865
"a=1,b=8",Lung-Bronchus-Epithelial,CST,MAE,0.4282383966893454
"a=1,b=8",Oligodendrocytes,CST,Pearson,0.293967206354403
"a=1,b=8",Oligodendrocytes,CST,Spearman,0.3259355294363313
"a=1,b=8",Oligodendrocytes,CST,AUC,0.7007729112992271
"a=1,b=8",Oligodendrocytes,CST,Accuracy,0.58656330749354
"a=1,b=8",Oligodendrocytes,CST,MAE,0.3153491290406509
"a=1,b=8",Ovary-Epithelial,CST,Pearson,0.4287178737848364
"a=1,b=8",Ovary-Epithelial,CST,Spearman,0.4373241513112102
"a=1,b=8",Ovary-Epithelial,CST,AUC,0.7560989484778079
"a=1,b=8",Ovary-Epithelial,CST,Accuracy,0.5052316890881914
"a=1,b=8",Ovary-Epithelial,CST,MAE,0.3511575022670587
"a=1,b=8",Pancreas-Acinar,CST,Pearson,0.3250631280559374
"a=1,b=8",Pancreas-Acinar,CST,Spearman,0.3972643729490638
"a=1,b=8",Pancreas-Acinar,CST,AUC,0.8017183514565713
"a=1,b=8",Pancreas-Acinar,CST,Accuracy,0.0537542662116041
"a=1,b=8",Pancreas-Acinar,CST,MAE,0.687339398070674
"a=1,b=8",Pancreas-Alpha,CST,Pearson,0.4220573708891965
"a=1,b=8",Pancreas-Alpha,CST,Spearman,0.4938408699038114
"a=1,b=8",Pancreas-Alpha,CST,AUC,0.8390609984899099
"a=1,b=8",Pancreas-Alpha,CST,Accuracy,0.4407665505226481
"a=1,b=8",Pancreas-Alpha,CST,MAE,0.4389608854294887
"a=1,b=8",Pancreas-Beta,CST,Pearson,0.3658166618599191
"a=1,b=8",Pancreas-Beta,CST,Spearman,0.368937651395551
"a=1,b=8",Pancreas-Beta,CST,AUC,0.7877661398422644
"a=1,b=8",Pancreas-Beta,CST,Accuracy,0.5705882352941176
"a=1,b=8",Pancreas-Beta,CST,MAE,0.3677279343801167
"a=1,b=8",Pancreas-Delta,CST,Pearson,0.4706360389728861
"a=1,b=8",Pancreas-Delta,CST,Spearman,0.4428501311287565
"a=1,b=8",Pancreas-Delta,CST,AUC,0.8641157403140074
"a=1,b=8",Pancreas-Delta,CST,Accuracy,0.5613057324840764
"a=1,b=8",Pancreas-Delta,CST,MAE,0.3527828504177178
"a=1,b=8",Pancreas-Duct,CST,Pearson,0.287502036701953
"a=1,b=8",Pancreas-Duct,CST,Spearman,0.3405974767473366
"a=1,b=8",Pancreas-Duct,CST,AUC,0.7636282961460447
"a=1,b=8",Pancreas-Duct,CST,Accuracy,0.1547945205479452
"a=1,b=8",Pancreas-Duct,CST,MAE,0.617741835484766
"a=1,b=8",Prostate-Epithelial,CST,Pearson,0.3956102288375678
"a=1,b=8",Prostate-Epithelial,CST,Spearman,0.3732099193542053
"a=1,b=8",Prostate-Epithelial,CST,AUC,0.7413863066253504
"a=1,b=8",Prostate-Epithelial,CST,Accuracy,0.3830935251798561
"a=1,b=8",Prostate-Epithelial,CST,MAE,0.3595567437880438
"a=1,b=8",Skeletal-Muscle,CST,Pearson,0.1919122310781548
"a=1,b=8",Skeletal-Muscle,CST,Spearman,0.2357576380418641
"a=1,b=8",Skeletal-Muscle,CST,AUC,0.628734520123839
"a=1,b=8",Skeletal-Muscle,CST,Accuracy,0.1807580174927114
"a=1,b=8",Skeletal-Muscle,CST,MAE,0.3111132255839537
"a=1,b=8",Small-int-Epithelial,CST,Pearson,0.3537546586747021
"a=1,b=8",Small-int-Epithelial,CST,Spearman,0.3615330991797669
"a=1,b=8",Small-int-Epithelial,CST,AUC,0.7044923371647509
"a=1,b=8",Small-int-Epithelial,CST,Accuracy,0.698932384341637
"a=1,b=8",Small-int-Epithelial,CST,MAE,0.2740756428028288
"a=1,b=8",Thyroid-Epithelial,CST,Pearson,0.2558197480827463
"a=1,b=8",Thyroid-Epithelial,CST,Spearman,0.2151369193642843
"a=1,b=8",Thyroid-Epithelial,CST,AUC,0.7754854368932039
"a=1,b=8",Thyroid-Epithelial,CST,Accuracy,0.2797202797202797
"a=1,b=8",Thyroid-Epithelial,CST,MAE,0.5555788648503643
"a=8,b=8",GSM5652176_Adipocytes-Z000000T7,VALID,Pearson,0.8201900127977865
"a=8,b=8",GSM5652176_Adipocytes-Z000000T7,VALID,Spearman,0.6986882372552007
"a=8,b=8",GSM5652176_Adipocytes-Z000000T7,VALID,AUC,0.9111003077871409
"a=8,b=8",GSM5652176_Adipocytes-Z000000T7,VALID,Accuracy,0.9093190110346464
"a=8,b=8",GSM5652176_Adipocytes-Z000000T7,VALID,MAE,0.1065995341939704
"a=8,b=8",GSM5652179_Aorta-Endothel-Z00000422,VALID,Pearson,0.7879009140858052
"a=8,b=8",GSM5652179_Aorta-Endothel-Z00000422,VALID,Spearman,0.6962908292482062
"a=8,b=8",GSM5652179_Aorta-Endothel-Z00000422,VALID,AUC,0.898647573915446
"a=8,b=8",GSM5652179_Aorta-Endothel-Z00000422,VALID,Accuracy,0.8855079307305523
"a=8,b=8",GSM5652179_Aorta-Endothel-Z00000422,VALID,MAE,0.1235546724189785
"a=8,b=8",GSM5652189_Kidney-Tubular-Endothel-Z0000042R,VALID,Pearson,0.8046083686941473
"a=8,b=8",GSM5652189_Kidney-Tubular-Endothel-Z0000042R,VALID,Spearman,0.6325925728110717
"a=8,b=8",GSM5652189_Kidney-Tubular-Endothel-Z0000042R,VALID,AUC,0.9114612312079186
"a=8,b=8",GSM5652189_Kidney-Tubular-Endothel-Z0000042R,VALID,Accuracy,0.919758578571418
"a=8,b=8",GSM5652189_Kidney-Tubular-Endothel-Z0000042R,VALID,MAE,0.1095580157594981
"a=8,b=8",GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,Pearson,0.8213998589675249
"a=8,b=8",GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,Spearman,0.7319071119376357
"a=8,b=8",GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,AUC,0.9092115709530788
"a=8,b=8",GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,Accuracy,0.9110759088321029
"a=8,b=8",GSM5652198_Colon-Fibroblasts-Z0000042A,VALID,MAE,0.1025508520687168
"a=8,b=8",GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,Pearson,0.7210440706207144
"a=8,b=8",GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,Spearman,0.6843909975064164
"a=8,b=8",GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,AUC,0.8565069390794496
"a=8,b=8",GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,Accuracy,0.7869896506469928
"a=8,b=8",GSM5652200_Heart-Fibroblasts-Z0000043R,VALID,MAE,0.1690843103583149
"a=8,b=8",GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,Pearson,0.7884621509840505
"a=8,b=8",GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,Spearman,0.6972787364203219
"a=8,b=8",GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,AUC,0.8970075343542538
"a=8,b=8",GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,Accuracy,0.88750030557887
"a=8,b=8",GSM5652204_Dermal-Fibroblasts-Z00000423,VALID,MAE,0.120733255476921
"a=8,b=8",GSM5652205_Skeletal-Muscle-Z00000427,VALID,Pearson,0.8035550094433171
"a=8,b=8",GSM5652205_Skeletal-Muscle-Z00000427,VALID,Spearman,0.6871365649336362
"a=8,b=8",GSM5652205_Skeletal-Muscle-Z00000427,VALID,AUC,0.8975213544993702
"a=8,b=8",GSM5652205_Skeletal-Muscle-Z00000427,VALID,Accuracy,0.9024959125318882
"a=8,b=8",GSM5652205_Skeletal-Muscle-Z00000427,VALID,MAE,0.1109908608251228
"a=8,b=8",GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,Pearson,0.7628277304242274
"a=8,b=8",GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,Spearman,0.7259568015736245
"a=8,b=8",GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,AUC,0.8766061851101538
"a=8,b=8",GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,Accuracy,0.8215850490194265
"a=8,b=8",GSM5652207_Aorta-Smooth-Muscle-Z0000041U,VALID,MAE,0.1393483048924916
"a=8,b=8",GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,Pearson,0.7183935453693724
"a=8,b=8",GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,Spearman,0.5234667706554391
"a=8,b=8",GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,AUC,0.8680048832145959
"a=8,b=8",GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,Accuracy,0.889294299126278
"a=8,b=8",GSM5652215_Heart-Cardiomyocyte-Z0000044P,VALID,MAE,0.1568695686425569
"a=8,b=8",GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,Pearson,0.770571230345719
"a=8,b=8",GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,Spearman,0.7187692196046553
"a=8,b=8",GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,AUC,0.8843599159504145
"a=8,b=8",GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,Accuracy,0.8382088468831477
"a=8,b=8",GSM5652218_Bone-Osteoblasts-Z0000042Z,VALID,MAE,0.1407580446155777
"a=8,b=8",GSM5652219_Oligodendrocytes-Z000000TK,VALID,Pearson,0.8092831516730811
"a=8,b=8",GSM5652219_Oligodendrocytes-Z000000TK,VALID,Spearman,0.5845640114518794
"a=8,b=8",GSM5652219_Oligodendrocytes-Z000000TK,VALID,AUC,0.9136575580632978
"a=8,b=8",GSM5652219_Oligodendrocytes-Z000000TK,VALID,Accuracy,0.9253940270272885
"a=8,b=8",GSM5652219_Oligodendrocytes-Z000000TK,VALID,MAE,0.1023832551560735
"a=8,b=8",GSM5652223_Cortex-Neuron-Z000000TF,VALID,Pearson,0.8306329380730162
"a=8,b=8",GSM5652223_Cortex-Neuron-Z000000TF,VALID,Spearman,0.6283195749986256
"a=8,b=8",GSM5652223_Cortex-Neuron-Z000000TF,VALID,AUC,0.918925960876932
"a=8,b=8",GSM5652223_Cortex-Neuron-Z000000TF,VALID,Accuracy,0.9422180929794025
"a=8,b=8",GSM5652223_Cortex-Neuron-Z000000TF,VALID,MAE,0.09219446472480618
"a=8,b=8",GSM5652233_Liver-Hepatocytes-Z000000R3,VALID,Pearson,0.7978621701002278
