chr,model,cell,corr,mse,count
chr8,CpGenie,Colon-Fibroblasts,0.7216940368,0.03559461593,1285015
chr9,CpGenie,Colon-Fibroblasts,0.7296435917,0.03935961681,1185867
chrX,CpGenie,Colon-Fibroblasts,0.7013365968,0.03634597842,1134913
chr1,CpGenie,Colon-Right-Epithelial,0.7435874371,0.04867456216,2262669
chr10,CpGenie,Colon-Right-Epithelial,0.6692499578,0.05483609071,1345062
chr11,CpGenie,Colon-Right-Epithelial,0.7200790471,0.05233471008,1287273
chr12,CpGenie,Colon-Right-Epithelial,0.7221218498,0.0482427392,1279369
chr13,CpGenie,Colon-Right-Epithelial,0.6864047328,0.046805337,801784
chr14,CpGenie,Colon-Right-Epithelial,0.7352294703,0.04749823029,851213
chr15,CpGenie,Colon-Right-Epithelial,0.7348669441,0.04826022646,845589
chr16,CpGenie,Colon-Right-Epithelial,0.736095026,0.04971799264,1076558
chr17,CpGenie,Colon-Right-Epithelial,0.76365303,0.05109864925,1160226
chr18,CpGenie,Colon-Right-Epithelial,0.6678565673,0.05021973488,685436
chr19,CpGenie,Colon-Right-Epithelial,0.7766849786,0.05187693876,1041760
chr2,CpGenie,Colon-Right-Epithelial,0.7220895588,0.04583156496,2147835
chr20,CpGenie,Colon-Right-Epithelial,0.7110434244,0.05336198569,737573
chr21,CpGenie,Colon-Right-Epithelial,0.6545980989,0.05488093485,379279
chr22,CpGenie,Colon-Right-Epithelial,0.722950344,0.0531703962,582689
chr3,CpGenie,Colon-Right-Epithelial,0.7201361647,0.04440286876,1630058
chr4,CpGenie,Colon-Right-Epithelial,0.6850022104,0.0477280352,1459572
chr5,CpGenie,Colon-Right-Epithelial,0.7129663201,0.04570791656,1483925
chr6,CpGenie,Colon-Right-Epithelial,0.7255933365,0.04668785001,1476250
chr7,CpGenie,Colon-Right-Epithelial,0.7114496999,0.04806167307,1547572
chr8,CpGenie,Colon-Right-Epithelial,0.6513952115,0.05467858729,1285314
chr9,CpGenie,Colon-Right-Epithelial,0.6740667633,0.05821704595,1184041
chrX,CpGenie,Colon-Right-Epithelial,0.6448667897,0.05136486562,1134294
chr1,CpGenie,Cortex-Neuron,0.8180235591,0.02787059752,2256474
chr10,CpGenie,Cortex-Neuron,0.7488329697,0.03361830219,1340330
chr11,CpGenie,Cortex-Neuron,0.789509122,0.03156527084,1286388
chr12,CpGenie,Cortex-Neuron,0.7917587347,0.02959720818,1276823
chr13,CpGenie,Cortex-Neuron,0.7684971302,0.02646763278,800643
chr14,CpGenie,Cortex-Neuron,0.8038520509,0.02856336273,850100
chr15,CpGenie,Cortex-Neuron,0.8024362308,0.0293492378,841652
chr16,CpGenie,Cortex-Neuron,0.7963723792,0.03098777801,1072030
chr17,CpGenie,Cortex-Neuron,0.8319620708,0.03022590839,1158175
chr18,CpGenie,Cortex-Neuron,0.7275510026,0.03331396238,682559
chr19,CpGenie,Cortex-Neuron,0.8463088999,0.03099446252,1040810
chr2,CpGenie,Cortex-Neuron,0.7892035663,0.02740253275,2140331
chr20,CpGenie,Cortex-Neuron,0.7875063614,0.03213946485,735392
chr21,CpGenie,Cortex-Neuron,0.7319748174,0.03465727024,378590
chr22,CpGenie,Cortex-Neuron,0.7943855906,0.03202295528,581453
chr3,CpGenie,Cortex-Neuron,0.7839982489,0.02703057683,1624350
chr4,CpGenie,Cortex-Neuron,0.7599124518,0.02817311944,1457370
chr5,CpGenie,Cortex-Neuron,0.7901854553,0.02692630238,1479686
chr6,CpGenie,Cortex-Neuron,0.8040416056,0.0268694187,1475155
chr7,CpGenie,Cortex-Neuron,0.7818646098,0.02894582411,1544777
chr8,CpGenie,Cortex-Neuron,0.742742197,0.03166459158,1281321
chr9,CpGenie,Cortex-Neuron,0.7469360206,0.03647795873,1175473
chrX,CpGenie,Cortex-Neuron,0.7065124198,0.03427662161,1129148
chr1,CpGenie,Dermal-Fibroblasts,0.7641990584,0.03878855788,2263498
chr10,CpGenie,Dermal-Fibroblasts,0.6850781909,0.04552903669,1344971
chr11,CpGenie,Dermal-Fibroblasts,0.7385304482,0.04171462621,1287400
chr12,CpGenie,Dermal-Fibroblasts,0.7437213274,0.0393342961,1279390
chr13,CpGenie,Dermal-Fibroblasts,0.7068663056,0.03877838692,801994
chr14,CpGenie,Dermal-Fibroblasts,0.7565480645,0.03806858741,851482
chr15,CpGenie,Dermal-Fibroblasts,0.7583473258,0.03879736533,846230
chr16,CpGenie,Dermal-Fibroblasts,0.7485270965,0.0405034361,1076154
chr17,CpGenie,Dermal-Fibroblasts,0.7931937897,0.03835237423,1162050
chr18,CpGenie,Dermal-Fibroblasts,0.68741227,0.04214115285,685427
chr19,CpGenie,Dermal-Fibroblasts,0.8113364046,0.03900369277,1041772
chr2,CpGenie,Dermal-Fibroblasts,0.7280706636,0.03868504646,2146430
chr20,CpGenie,Dermal-Fibroblasts,0.7345399395,0.0429973482,736978
chr21,CpGenie,Dermal-Fibroblasts,0.7042776978,0.04261380507,379566
chr22,CpGenie,Dermal-Fibroblasts,0.7570798958,0.04072415517,584240
chr3,CpGenie,Dermal-Fibroblasts,0.7374914551,0.03677814725,1629687
chr4,CpGenie,Dermal-Fibroblasts,0.7048725101,0.0388605418,1459970
chr5,CpGenie,Dermal-Fibroblasts,0.7290222421,0.03810430797,1483987
chr6,CpGenie,Dermal-Fibroblasts,0.744133266,0.03804584329,1475702
chr7,CpGenie,Dermal-Fibroblasts,0.7251448299,0.0395212884,1549177
chr8,CpGenie,Dermal-Fibroblasts,0.6803262574,0.04413368675,1282711
chr9,CpGenie,Dermal-Fibroblasts,0.6929091159,0.04683034078,1184169
chrX,CpGenie,Dermal-Fibroblasts,0.6540641621,0.04625073954,1133888
chr1,CpGenie,Epidermal-Keratinocytes,0.7564351574,0.04343316521,2264270
chr10,CpGenie,Epidermal-Keratinocytes,0.6758771521,0.05084064243,1343595
chr11,CpGenie,Epidermal-Keratinocytes,0.734288608,0.04640656147,1287013
chr12,CpGenie,Epidermal-Keratinocytes,0.7306481286,0.04395325929,1276389
chr13,CpGenie,Epidermal-Keratinocytes,0.6998957519,0.04132828032,801575
chr14,CpGenie,Epidermal-Keratinocytes,0.7493389186,0.04196559791,851521
chr15,CpGenie,Epidermal-Keratinocytes,0.7509109499,0.0427463335,844907
chr16,CpGenie,Epidermal-Keratinocytes,0.7372597537,0.04636879341,1076220
chr17,CpGenie,Epidermal-Keratinocytes,0.7758591272,0.04615981843,1162035
chr18,CpGenie,Epidermal-Keratinocytes,0.6774505449,0.04583611039,685245
chr19,CpGenie,Epidermal-Keratinocytes,0.8015578997,0.04449382006,1041679
chr2,CpGenie,Epidermal-Keratinocytes,0.7296930344,0.04144213931,2146027
chr20,CpGenie,Epidermal-Keratinocytes,0.7302691233,0.04767384797,736475
chr21,CpGenie,Epidermal-Keratinocytes,0.6964876596,0.04709242534,380724
chr22,CpGenie,Epidermal-Keratinocytes,0.7367494671,0.04808957219,584008
chr3,CpGenie,Epidermal-Keratinocytes,0.7315981358,0.03947691634,1629809
chr4,CpGenie,Epidermal-Keratinocytes,0.7091993617,0.04014772507,1460795
chr5,CpGenie,Epidermal-Keratinocytes,0.7253445143,0.04078879757,1482475
chr6,CpGenie,Epidermal-Keratinocytes,0.7391532228,0.04155923852,1475395
chr7,CpGenie,Epidermal-Keratinocytes,0.7233106372,0.04264107484,1546692
chr8,CpGenie,Epidermal-Keratinocytes,0.6748666692,0.0477646232,1283521
chr9,CpGenie,Epidermal-Keratinocytes,0.6959904167,0.05067862142,1184719
chrX,CpGenie,Epidermal-Keratinocytes,0.6652236046,0.04542855128,1133385
chr1,CpGenie,Fallopian-Epithelial,0.756250998,0.04656254822,2266833
chr10,CpGenie,Fallopian-Epithelial,0.6843916522,0.05418549161,1345778
chr11,CpGenie,Fallopian-Epithelial,0.7311989844,0.05091354807,1288496
chr12,CpGenie,Fallopian-Epithelial,0.7384544858,0.04623864154,1279805
chr13,CpGenie,Fallopian-Epithelial,0.6990633246,0.04496786037,802435
chr14,CpGenie,Fallopian-Epithelial,0.7412797483,0.04691072838,851788
chr15,CpGenie,Fallopian-Epithelial,0.7467994355,0.0466015395,846905
chr16,CpGenie,Fallopian-Epithelial,0.7286071401,0.0509552056,1076798
chr17,CpGenie,Fallopian-Epithelial,0.7775927985,0.04864806386,1163299
chr18,CpGenie,Fallopian-Epithelial,0.6745214727,0.05132881259,685772
chr19,CpGenie,Fallopian-Epithelial,0.7926129727,0.04843090636,1042386
chr2,CpGenie,Fallopian-Epithelial,0.7271459217,0.04553258303,2148358
chr20,CpGenie,Fallopian-Epithelial,0.7247192283,0.05229149941,737492
chr21,CpGenie,Fallopian-Epithelial,0.6777965836,0.05351776706,380915
chr22,CpGenie,Fallopian-Epithelial,0.7261260351,0.05355290893,583616
chr3,CpGenie,Fallopian-Epithelial,0.7268526994,0.04388079686,1628031
chr4,CpGenie,Fallopian-Epithelial,0.7072595247,0.04430876274,1460848
chr5,CpGenie,Fallopian-Epithelial,0.7276929342,0.04421035004,1484567
chr6,CpGenie,Fallopian-Epithelial,0.7356309095,0.04566061178,1476961
chr7,CpGenie,Fallopian-Epithelial,0.7237999284,0.04614904195,1548530
chr8,CpGenie,Fallopian-Epithelial,0.6814702581,0.05112955307,1285389
chr9,CpGenie,Fallopian-Epithelial,0.7022820982,0.05411233569,1184924
chrX,CpGenie,Fallopian-Epithelial,0.5311455495,0.0536358393,1137587
chr1,CpGenie,Gallbladder-Epithelial,0.7573231518,0.04716432113,2263483
chr10,CpGenie,Gallbladder-Epithelial,0.6858877282,0.05294085527,1344679
chr11,CpGenie,Gallbladder-Epithelial,0.740288014,0.04976828008,1289202
chr12,CpGenie,Gallbladder-Epithelial,0.7352442486,0.04656133957,1278134
chr13,CpGenie,Gallbladder-Epithelial,0.7050879726,0.04379162159,801932
chr14,CpGenie,Gallbladder-Epithelial,0.7487317217,0.04601022254,851419
chr15,CpGenie,Gallbladder-Epithelial,0.7489668663,0.04653149739,845935
chr16,CpGenie,Gallbladder-Epithelial,0.7400190037,0.04983557358,1075977
chr17,CpGenie,Gallbladder-Epithelial,0.7724139252,0.05055551751,1161406
chr18,CpGenie,Gallbladder-Epithelial,0.6709200769,0.05069745968,684134
chr19,CpGenie,Gallbladder-Epithelial,0.7988955441,0.04786354418,1041936
chr2,CpGenie,Gallbladder-Epithelial,0.730066329,0.04504823851,2146072
chr20,CpGenie,Gallbladder-Epithelial,0.7279916512,0.05125233949,736783
chr21,CpGenie,Gallbladder-Epithelial,0.6870816033,0.05182842395,379936
chr22,CpGenie,Gallbladder-Epithelial,0.7298792156,0.05338201645,584560
chr3,CpGenie,Gallbladder-Epithelial,0.7285100324,0.04333697291,1629403
chr4,CpGenie,Gallbladder-Epithelial,0.7121778008,0.04333017203,1458512
chr5,CpGenie,Gallbladder-Epithelial,0.7357016376,0.04323248123,1482863
chr6,CpGenie,Gallbladder-Epithelial,0.7387781031,0.04523715897,1475710
chr7,CpGenie,Gallbladder-Epithelial,0.7327270623,0.04495303165,1548801
chr8,CpGenie,Gallbladder-Epithelial,0.6777369107,0.05083809557,1282326
chr9,CpGenie,Gallbladder-Epithelial,0.6855929845,0.05688977229,1183023
chrX,CpGenie,Gallbladder-Epithelial,0.5511630422,0.05064777948,1136940
chr1,CpGenie,Gastric-fundus-Epithelial,0.7500238591,0.04559570917,2264676
chr10,CpGenie,Gastric-fundus-Epithelial,0.6819826446,0.0509437835,1345666
chr11,CpGenie,Gastric-fundus-Epithelial,0.7309451207,0.048065769,1290068
chr12,CpGenie,Gastric-fundus-Epithelial,0.7261928322,0.04610671614,1279621
chr13,CpGenie,Gastric-fundus-Epithelial,0.6972210135,0.04373419469,802144
chr14,CpGenie,Gastric-fundus-Epithelial,0.7401692835,0.04485902087,851527
chr15,CpGenie,Gastric-fundus-Epithelial,0.7465621761,0.04428446031,846213
chr16,CpGenie,Gastric-fundus-Epithelial,0.7372703598,0.04689437246,1076723
chr17,CpGenie,Gastric-fundus-Epithelial,0.7729535372,0.04693709962,1163647
chr18,CpGenie,Gastric-fundus-Epithelial,0.6698223682,0.0487226157,685995
chr19,CpGenie,Gastric-fundus-Epithelial,0.7918826407,0.04640528826,1041986
chr2,CpGenie,Gastric-fundus-Epithelial,0.7220865648,0.04417992459,2147322
chr20,CpGenie,Gastric-fundus-Epithelial,0.7188004268,0.04982132303,737928
chr21,CpGenie,Gastric-fundus-Epithelial,0.6593982685,0.05287272977,379852
chr22,CpGenie,Gastric-fundus-Epithelial,0.7335818905,0.04915683318,582826
chr3,CpGenie,Gastric-fundus-Epithelial,0.7135606936,0.04449168317,1627855
chr4,CpGenie,Gastric-fundus-Epithelial,0.6928873614,0.04500536058,1460312
chr5,CpGenie,Gastric-fundus-Epithelial,0.7142529889,0.0445047644,1483121
chr6,CpGenie,Gastric-fundus-Epithelial,0.7324346713,0.04447869438,1477447
chr7,CpGenie,Gastric-fundus-Epithelial,0.7195953745,0.04453968713,1548629
chr8,CpGenie,Gastric-fundus-Epithelial,0.6711642058,0.04999869502,1284835
chr9,CpGenie,Gastric-fundus-Epithelial,0.6902428392,0.05267101739,1185506
chrX,CpGenie,Gastric-fundus-Epithelial,0.5378455942,0.05155224079,1137282
chr1,CpGenie,Heart-Cardiomyocyte,0.6812829161,0.06202935981,2216484
chr10,CpGenie,Heart-Cardiomyocyte,0.6157276761,0.06759643267,1321419
chr11,CpGenie,Heart-Cardiomyocyte,0.6623337742,0.06474392802,1264244
chr12,CpGenie,Heart-Cardiomyocyte,0.6634183499,0.06127276651,1255965
chr13,CpGenie,Heart-Cardiomyocyte,0.6250862034,0.05778100738,789933
chr14,CpGenie,Heart-Cardiomyocyte,0.6733110292,0.06056206094,837060
chr15,CpGenie,Heart-Cardiomyocyte,0.675542522,0.06147665345,826061
chr16,CpGenie,Heart-Cardiomyocyte,0.6606530974,0.06461618424,1049750
chr17,CpGenie,Heart-Cardiomyocyte,0.7128088851,0.06304829702,1135615
chr18,CpGenie,Heart-Cardiomyocyte,0.5921190134,0.06565614854,669763
chr19,CpGenie,Heart-Cardiomyocyte,0.7264907361,0.06566115675,1018909
chr2,CpGenie,Heart-Cardiomyocyte,0.6488860658,0.0599425239,2109489
chr20,CpGenie,Heart-Cardiomyocyte,0.6505204484,0.06691265169,724551
chr21,CpGenie,Heart-Cardiomyocyte,0.5999091677,0.065550031,371829
chr22,CpGenie,Heart-Cardiomyocyte,0.6483165788,0.06870840729,567975
chr3,CpGenie,Heart-Cardiomyocyte,0.6419906246,0.05896380103,1604263
chr4,CpGenie,Heart-Cardiomyocyte,0.6195019314,0.05910838465,1436702
chr5,CpGenie,Heart-Cardiomyocyte,0.651737345,0.0593819508,1458972
chr6,CpGenie,Heart-Cardiomyocyte,0.6652996025,0.05948973246,1453421
chr7,CpGenie,Heart-Cardiomyocyte,0.644334842,0.06127871975,1515672
chr8,CpGenie,Heart-Cardiomyocyte,0.5972708936,0.06586358676,1263228
chr9,CpGenie,Heart-Cardiomyocyte,0.620464643,0.06981474352,1151883
chrX,CpGenie,Heart-Cardiomyocyte,0.4264962784,0.07917394429,1118873
chr1,CpGenie,Heart-Fibroblasts,0.6608083677,0.06185947478,2250148
chr10,CpGenie,Heart-Fibroblasts,0.596214829,0.06844141905,1339708
chr11,CpGenie,Heart-Fibroblasts,0.6470572726,0.06219070254,1281012
chr12,CpGenie,Heart-Fibroblasts,0.6377604248,0.06338156249,1273833
chr13,CpGenie,Heart-Fibroblasts,0.5946610237,0.06336798726,799505
chr14,CpGenie,Heart-Fibroblasts,0.6459830197,0.06315000783,848440
chr15,CpGenie,Heart-Fibroblasts,0.6558529246,0.06241642765,840778
chr16,CpGenie,Heart-Fibroblasts,0.6433019284,0.06525688726,1070757
chr17,CpGenie,Heart-Fibroblasts,0.7077687955,0.0581769204,1155245
chr18,CpGenie,Heart-Fibroblasts,0.5744299088,0.06789260432,679689
chr19,CpGenie,Heart-Fibroblasts,0.7099649495,0.06014327512,1036736
chr2,CpGenie,Heart-Fibroblasts,0.613202939,0.06521927188,2138006
chr20,CpGenie,Heart-Fibroblasts,0.6410134808,0.06322293115,734144
chr21,CpGenie,Heart-Fibroblasts,0.5875997312,0.06889781941,377841
chr22,CpGenie,Heart-Fibroblasts,0.655845326,0.0631118231,580076
chr3,CpGenie,Heart-Fibroblasts,0.6269925901,0.06205920222,1622821
chr4,CpGenie,Heart-Fibroblasts,0.5925935328,0.06425244159,1454461
chr5,CpGenie,Heart-Fibroblasts,0.6067866545,0.06551077648,1478098
chr6,CpGenie,Heart-Fibroblasts,0.6315383274,0.06328914178,1470849
chr7,CpGenie,Heart-Fibroblasts,0.613167635,0.06498688303,1540685
chr8,CpGenie,Heart-Fibroblasts,0.569666138,0.07018100253,1279911
chr9,CpGenie,Heart-Fibroblasts,0.6043839481,0.06896924185,1175719
chrX,CpGenie,Heart-Fibroblasts,0.5471715736,0.0778243116,1126768
chr1,CpGenie,Kidney-Tubular-Endothel,0.7833608881,0.03726846324,2261085
chr10,CpGenie,Kidney-Tubular-Endothel,0.7135890509,0.04348833569,1343469
chr11,CpGenie,Kidney-Tubular-Endothel,0.7584553392,0.04065756505,1284849
chr12,CpGenie,Kidney-Tubular-Endothel,0.7637866383,0.03758314578,1278027
chr13,CpGenie,Kidney-Tubular-Endothel,0.7302128387,0.0360218893,801148
chr14,CpGenie,Kidney-Tubular-Endothel,0.7708832464,0.03720905572,850159
chr15,CpGenie,Kidney-Tubular-Endothel,0.7783651467,0.03685643036,844318
chr16,CpGenie,Kidney-Tubular-Endothel,0.7689816548,0.03906625717,1074197
chr17,CpGenie,Kidney-Tubular-Endothel,0.8047349993,0.03873199562,1159556
chr18,CpGenie,Kidney-Tubular-Endothel,0.70020471,0.04112030663,683774
chr19,CpGenie,Kidney-Tubular-Endothel,0.8272703535,0.03830247174,1039546
chr2,CpGenie,Kidney-Tubular-Endothel,0.7524952237,0.03655211188,2143892
chr20,CpGenie,Kidney-Tubular-Endothel,0.7584059489,0.04152011484,735376
chr21,CpGenie,Kidney-Tubular-Endothel,0.6962061075,0.04385353066,380002
chr22,CpGenie,Kidney-Tubular-Endothel,0.7680583717,0.04065215318,582516
chr3,CpGenie,Kidney-Tubular-Endothel,0.7533575563,0.03501167263,1627601
chr4,CpGenie,Kidney-Tubular-Endothel,0.7259708805,0.03671932125,1458760
chr5,CpGenie,Kidney-Tubular-Endothel,0.7507293322,0.03635917956,1481935
chr6,CpGenie,Kidney-Tubular-Endothel,0.7596504015,0.03728966387,1475639
chr7,CpGenie,Kidney-Tubular-Endothel,0.7508175144,0.03715704852,1543866
chr8,CpGenie,Kidney-Tubular-Endothel,0.696906948,0.04292514608,1282811
chr9,CpGenie,Kidney-Tubular-Endothel,0.7155084333,0.04587693809,1181509
chrX,CpGenie,Kidney-Tubular-Endothel,0.5573260801,0.05147228314,1135754
chr1,CpGenie,Liver-Hepatocytes,0.7805066154,0.03811788871,2264784
chr10,CpGenie,Liver-Hepatocytes,0.6970990441,0.04622247834,1343309
chr11,CpGenie,Liver-Hepatocytes,0.7510683702,0.04228320976,1289883
chr12,CpGenie,Liver-Hepatocytes,0.7534852665,0.03973597162,1276237
chr13,CpGenie,Liver-Hepatocytes,0.711500687,0.03969281322,801884
chr14,CpGenie,Liver-Hepatocytes,0.765020766,0.0386961141,851356
chr15,CpGenie,Liver-Hepatocytes,0.7733572504,0.03774582516,845581
chr16,CpGenie,Liver-Hepatocytes,0.7656913178,0.04098225913,1076008
chr17,CpGenie,Liver-Hepatocytes,0.8095964433,0.03811977024,1163008
chr18,CpGenie,Liver-Hepatocytes,0.6913941956,0.04257452638,685093
chr19,CpGenie,Liver-Hepatocytes,0.831685211,0.03784902723,1042101
chr2,CpGenie,Liver-Hepatocytes,0.7433331774,0.03847788052,2146303
chr20,CpGenie,Liver-Hepatocytes,0.7561109344,0.04171695781,738233
chr21,CpGenie,Liver-Hepatocytes,0.7153112466,0.04378662139,379551
chr22,CpGenie,Liver-Hepatocytes,0.7741103753,0.04053422636,584083
chr3,CpGenie,Liver-Hepatocytes,0.7331183046,0.03868820477,1628140
chr4,CpGenie,Liver-Hepatocytes,0.7072016805,0.0412173224,1461127
chr5,CpGenie,Liver-Hepatocytes,0.739942984,0.0390534398,1482930
chr6,CpGenie,Liver-Hepatocytes,0.7557261487,0.03864638088,1476533
chr7,CpGenie,Liver-Hepatocytes,0.7468486937,0.03867140713,1547601
chr8,CpGenie,Liver-Hepatocytes,0.6755793655,0.04650752747,1283144
chr9,CpGenie,Liver-Hepatocytes,0.6885817337,0.05054494173,1183218
chrX,CpGenie,Liver-Hepatocytes,0.6519176976,0.04748278238,1134858
chr1,CpGenie,Lung-Alveolar-Epithelial,0.7689350405,0.04243361351,2266875
chr10,CpGenie,Lung-Alveolar-Epithelial,0.7056535673,0.04815276614,1346342
chr11,CpGenie,Lung-Alveolar-Epithelial,0.7517577332,0.04448284083,1291197
chr12,CpGenie,Lung-Alveolar-Epithelial,0.7528753966,0.04212308783,1280808
chr13,CpGenie,Lung-Alveolar-Epithelial,0.7207850175,0.04028091125,802150
chr14,CpGenie,Lung-Alveolar-Epithelial,0.7585172997,0.04186603846,852011
chr15,CpGenie,Lung-Alveolar-Epithelial,0.7612675233,0.04242497289,846904
chr16,CpGenie,Lung-Alveolar-Epithelial,0.7453423989,0.04559299839,1077407
chr17,CpGenie,Lung-Alveolar-Epithelial,0.7806758113,0.04564335203,1164228
chr18,CpGenie,Lung-Alveolar-Epithelial,0.7022591629,0.04459108539,686181
chr19,CpGenie,Lung-Alveolar-Epithelial,0.7970393944,0.0451765435,1043195
chr2,CpGenie,Lung-Alveolar-Epithelial,0.7451891342,0.0409678103,2149325
chr20,CpGenie,Lung-Alveolar-Epithelial,0.7357483887,0.04737717978,737933
chr21,CpGenie,Lung-Alveolar-Epithelial,0.6923833831,0.04804019937,380172
chr22,CpGenie,Lung-Alveolar-Epithelial,0.7339890665,0.04826893259,583777
chr3,CpGenie,Lung-Alveolar-Epithelial,0.7472194375,0.039576417,1630687
chr4,CpGenie,Lung-Alveolar-Epithelial,0.7272741936,0.03990515151,1461754
chr5,CpGenie,Lung-Alveolar-Epithelial,0.7458284665,0.03974777987,1484648
chr6,CpGenie,Lung-Alveolar-Epithelial,0.755000769,0.04094907778,1477651
chr7,CpGenie,Lung-Alveolar-Epithelial,0.7366089777,0.04258580267,1549133
chr8,CpGenie,Lung-Alveolar-Epithelial,0.6992091265,0.04640047607,1285294
chr9,CpGenie,Lung-Alveolar-Epithelial,0.7161733111,0.04885130747,1187765
chrX,CpGenie,Lung-Alveolar-Epithelial,0.6947569544,0.04341490688,1135700
chr1,CpGenie,Lung-Bronchus-Epithelial,0.7477711749,0.04738462425,2265357
chr10,CpGenie,Lung-Bronchus-Epithelial,0.6819370859,0.05282670997,1344188
chr11,CpGenie,Lung-Bronchus-Epithelial,0.725334997,0.05058644583,1288253
chr12,CpGenie,Lung-Bronchus-Epithelial,0.7329554174,0.04662767292,1279887
chr13,CpGenie,Lung-Bronchus-Epithelial,0.6980079505,0.04492418004,802062
chr14,CpGenie,Lung-Bronchus-Epithelial,0.7419840159,0.04561093586,850707
chr15,CpGenie,Lung-Bronchus-Epithelial,0.7433972803,0.04657648343,846466
chr16,CpGenie,Lung-Bronchus-Epithelial,0.7300859579,0.04896628636,1076829
chr17,CpGenie,Lung-Bronchus-Epithelial,0.767319775,0.04899019178,1163507
chr18,CpGenie,Lung-Bronchus-Epithelial,0.6602175293,0.05290397684,684344
chr19,CpGenie,Lung-Bronchus-Epithelial,0.7921581736,0.04704239305,1042445
chr2,CpGenie,Lung-Bronchus-Epithelial,0.7199684126,0.04634596187,2147018
chr20,CpGenie,Lung-Bronchus-Epithelial,0.7163906087,0.0514193151,738478
chr21,CpGenie,Lung-Bronchus-Epithelial,0.6867498216,0.05063540031,380750
chr22,CpGenie,Lung-Bronchus-Epithelial,0.7274230847,0.05082166861,583596
chr3,CpGenie,Lung-Bronchus-Epithelial,0.7243249139,0.04442443185,1629412
chr4,CpGenie,Lung-Bronchus-Epithelial,0.7003077419,0.04526779805,1460875
chr5,CpGenie,Lung-Bronchus-Epithelial,0.7231543307,0.04453192358,1483601
chr6,CpGenie,Lung-Bronchus-Epithelial,0.7306002725,0.04643944316,1477367
chr7,CpGenie,Lung-Bronchus-Epithelial,0.7186903703,0.04656305581,1546186
chr8,CpGenie,Lung-Bronchus-Epithelial,0.6814608237,0.05001132685,1282961
chr9,CpGenie,Lung-Bronchus-Epithelial,0.6874433342,0.054737666,1183744
chrX,CpGenie,Lung-Bronchus-Epithelial,0.580377956,0.04308088452,1137272
chr1,CpGenie,Oligodendrocytes,0.7904723802,0.03540856556,2258544
chr10,CpGenie,Oligodendrocytes,0.7237507467,0.04156018876,1338387
chr11,CpGenie,Oligodendrocytes,0.7620870473,0.03961780093,1287073
chr12,CpGenie,Oligodendrocytes,0.7713250261,0.0358995112,1277562
chr13,CpGenie,Oligodendrocytes,0.7412195725,0.03371390035,799667
chr14,CpGenie,Oligodendrocytes,0.7763621897,0.03627779322,849933
chr15,CpGenie,Oligodendrocytes,0.7806023248,0.03578790639,841595
chr16,CpGenie,Oligodendrocytes,0.7737079149,0.03834987492,1072063
chr17,CpGenie,Oligodendrocytes,0.8057415277,0.03793869321,1158687
